"Time","Pyranometre_Est_Wm.mean","Pyranometre_Nord_Wm.mean","Pyranometre_Ouest_Wm.mean","Pyranometre_Sud_Wm.mean"
"2022-02-10-13",3,10.9165,40.57975,534.5335
"2022-02-10-14",9,11.16675,318.66675,484.50675
"2022-02-10-15",0.5,3,327.57325,400.50675
"2022-02-10-16",2,2,215.85975,239.03325
"2022-02-10-17",0,0.5,8.66675,11.5
"2022-02-10-18",0,0,0,0
"2022-02-10-19",0,0,0,0
"2022-02-10-20",0,0,0,0
"2022-02-10-21",0,0,0,0
"2022-02-10-22",0,0,0,0
"2022-02-10-23",0,0,0,0
"2022-02-11-00",0,0,0,0
"2022-02-11-01",0,0,0,0
"2022-02-11-02",0,0,0,0
"2022-02-11-03",0,0,0,0
"2022-02-11-04",0,0,0,0
"2022-02-11-05",0,0,0,0
"2022-02-11-06",0,0,0,0
"2022-02-11-07",0,0,0,0
"2022-02-11-08",0,0,0,0
"2022-02-11-09",0,0,0,0
"2022-02-11-10",1.5,0,2,0
"2022-02-11-11",1,1,1,4
"2022-02-11-12",10.8335,3.08325,7.58325,61.5
"2022-02-11-13",6,1.5,11.08325,21
"2022-02-11-14",4.41675,4.08325,65.25975,103.99325
"2022-02-11-15",0,0,6,9.5
"2022-02-11-16",2,0.5,52.5,79.01325
"2022-02-11-17",0,0.5,6.08325,10
"2022-02-11-18",0,0,0,0
"2022-02-11-19",0,0,0,0
"2022-02-11-20",0,0,0,0
"2022-02-11-21",0,0,0,0
"2022-02-11-22",0,0,0,0
"2022-02-11-23",0,0,0,0
"2022-02-12-00",0,0,0,0
"2022-02-12-01",0,0,0,0
"2022-02-12-02",0,0,0,0
"2022-02-12-03",0,0,0,0
"2022-02-12-04",0,0,0,0
"2022-02-12-05",0,0,0,0
"2022-02-12-06",0,0,0,0
"2022-02-12-07",0,0,0,0
"2022-02-12-08",0,0,0,0
"2022-02-12-09",0,0,0,0
"2022-02-12-10",124.52,2,4,202.02675
"2022-02-12-11",12.91675,4,8.08325,474.00025
"2022-02-12-12",5.5,12.66675,26.99975,510.0265
"2022-02-12-13",11.91675,9.33325,63.75675,408.56
"2022-02-12-14",5.5,16.08325,199.86,293.5335
"2022-02-12-15",6.5,11.25,182.2935,209.04
"2022-02-12-16",4,2.5,164.86,162.52025
"2022-02-12-17",1,0,7.66675,5.5
"2022-02-12-18",0,0,0,0
"2022-02-12-19",0,0,0,0
"2022-02-12-20",0,0,0,0
"2022-02-12-21",0,0,0,0
"2022-02-12-22",0,0,0,0
"2022-02-12-23",0,0,0,0
"2022-02-13-00",0,0,0,0
"2022-02-13-01",0,0,0,0
"2022-02-13-02",0,0,0,0
"2022-02-13-03",0,0,0,0
"2022-02-13-04",0,0,0,0
"2022-02-13-05",0,0,0,0
"2022-02-13-06",0,0,0,0
"2022-02-13-07",0,0,0,0
"2022-02-13-08",0,0,0,0
"2022-02-13-09",0,0,0,0
"2022-02-13-10",129.49325,1.5,2,211.52
"2022-02-13-11",11.91675,5.08325,8,481.01325
"2022-02-13-12",6.5,12.41675,17.75,552.08
"2022-02-13-13",14.5,15.41675,43.5,556.56
"2022-02-13-14",5.5,12.75,298.5335,473.05325
"2022-02-13-15",3,5.25,242.25,296.02
"2022-02-13-16",8,6.6665,195.35,210.52675
"2022-02-13-17",0,1,9.16675,9
"2022-02-13-18",0,0,0,0
"2022-02-13-19",0,0,0,0
"2022-02-13-20",0,0,0,0
"2022-02-13-21",0,0,0,0
"2022-02-13-22",0,0,0,0
"2022-02-13-23",0,0,0,0
"2022-02-14-00",0,0,0,0
"2022-02-14-01",0,0,0,0
"2022-02-14-02",0,0,0,0
"2022-02-14-03",0,0,0,0
"2022-02-14-04",0,0,0,0
"2022-02-14-05",0,0,0,0
"2022-02-14-06",0,0,0,0
"2022-02-14-07",0,0,0,0
"2022-02-14-08",0,0,0,0
"2022-02-14-09",0,0,0,0
"2022-02-14-10",0,0,0,0
"2022-02-14-11",0,0,0,0
"2022-02-14-12",0,0,0,0
"2022-02-14-13",0,0,0,0
"2022-02-14-14",0,0,0,0
"2022-02-14-15",0,0,0,0
"2022-02-14-16",0,0,0,0
"2022-02-14-17",0,0,0,0
"2022-02-14-18",0,0,0,0
"2022-02-14-19",0,0,0,0
"2022-02-14-20",0,0,0,0
"2022-02-14-21",0,0,0,0
"2022-02-14-22",0,0,0,0
"2022-02-14-23",0,0,0,0
"2022-02-15-00",0,0,0,0
"2022-02-15-01",0,0,0,0
"2022-02-15-02",0,0,0,0
"2022-02-15-03",0,0,0,0
"2022-02-15-04",0,0,0,0
"2022-02-15-05",0,0,0,0
"2022-02-15-06",0,0,0,0
"2022-02-15-07",0,0,0,0
"2022-02-15-08",0,0,0,0
"2022-02-15-09",2,1,2.5,8.5
"2022-02-15-10",40.33675,7.75,8.58325,96.52
"2022-02-15-11",1.5,0,1,0
"2022-02-15-12",8,0,14.33325,9
"2022-02-15-13",11.25,5.58325,24.83325,103.02
"2022-02-15-14",2.5,0.5,5.58325,11.5
"2022-02-15-15",3,0,8.08325,6.5
"2022-02-15-16",1.5,3.5,148.92,138.50675
"2022-02-15-17",0,0,7.08325,15
"2022-02-15-18",0,0,0,0
"2022-02-15-19",0,0,0,0
"2022-02-15-20",0,0,0,0
"2022-02-15-21",0,0,0,0
"2022-02-15-22",0,0,0,0
"2022-02-15-23",0,0,0,0
"2022-02-16-00",0,0,0,0
"2022-02-16-01",0,0,0,0
"2022-02-16-02",0,0,0,0
"2022-02-16-03",0,0,0,0
"2022-02-16-04",0,0,0,0
"2022-02-16-05",0,0,0,0
"2022-02-16-06",0,0,0,0
"2022-02-16-07",0,0,0,0
"2022-02-16-08",0,0,0,0
"2022-02-16-09",0,0,0,0
"2022-02-16-10",0,0,0,0
"2022-02-16-11",0,0,0,0
"2022-02-16-12",0,0,0,0
"2022-02-16-13",2,0,1.5,3.5
"2022-02-16-14",0,0,11.08325,6.5
"2022-02-16-15",2,0,4,3
"2022-02-16-16",0,0,0,0
"2022-02-16-17",0,0,0,0
"2022-02-16-18",0,0,0,0
"2022-02-16-19",0,0,0,0
"2022-02-16-20",0,0,0,0
"2022-02-16-21",0,0,0,0
"2022-02-16-22",0,0,0,0
"2022-02-16-23",0,0,0,0
"2022-02-17-00",0,0,0,0
"2022-02-17-01",0,0,0,0
"2022-02-17-02",0,0,0,0
"2022-02-17-03",0,0,0,0
"2022-02-17-04",0,0,0,0
"2022-02-17-05",0,0,0,0
"2022-02-17-06",0,0,0,0
"2022-02-17-07",0,0,0,0
"2022-02-17-08",0,0,0,0
"2022-02-17-09",0,0,0,0
"2022-02-17-10",41.6765,1.5,2.5,91.52675
"2022-02-17-11",21.58325,6.16675,23.41675,289.06675
"2022-02-17-12",12.41675,14.91675,32.5,455.03325
"2022-02-17-13",6.41675,10.75,41.41675,344.51325
"2022-02-17-14",8,18.16675,265.38325,377.56675
"2022-02-17-15",5.5,2,29.91675,29.5
"2022-02-17-16",6,0.5,104.09025,96
"2022-02-17-17",0,0.5,3,2
"2022-02-17-18",0,0,0,0
"2022-02-17-19",0,0,0,0
"2022-02-17-20",0,0,0,0
"2022-02-17-21",0,0,0,0
"2022-02-17-22",0,0,0,0
"2022-02-17-23",0,0,0,0
"2022-02-18-00",0,0,0,0
"2022-02-18-01",0,0,0,0
"2022-02-18-02",0,0,0,0
"2022-02-18-03",0,0,0,0
"2022-02-18-04",0,0,0,0
"2022-02-18-05",0,0,0,0
"2022-02-18-06",0,0,0,0
"2022-02-18-07",0,0,0,0
"2022-02-18-08",1.5,0,0,0
"2022-02-18-09",5.41675,1,0.5,6.5
"2022-02-18-10",137.86675,1.5,3,230.51975
"2022-02-18-11",9.8335,7.75,17.66675,378.507
"2022-02-18-12",15,11.3335,33.66675,423.58675
"2022-02-18-13",22.08325,22.25,57.08325,580.53325
"2022-02-18-14",28.41675,28.41675,359.20025,512.55975
"2022-02-18-15",17.25,19.83325,383.30675,445.0665
"2022-02-18-16",11.5,10.33325,236.68,234.52675
"2022-02-18-17",0.5,0,14.83325,5.5
"2022-02-18-18",0,0,0,0
"2022-02-18-19",0,0,0,0
"2022-02-18-20",0,0,0,0
"2022-02-18-21",0,0,0,0
"2022-02-18-22",0,0,0,0
"2022-02-18-23",0,0,0,0
"2022-02-19-00",0,0,0,0
"2022-02-19-01",0,0,0,0
"2022-02-19-02",0,0,0,0
"2022-02-19-03",0,0,0,0
"2022-02-19-04",0,0,0,0
"2022-02-19-05",0,0,0,0
"2022-02-19-06",0,0,0,0
"2022-02-19-07",0,0,0,0
"2022-02-19-08",2,0,0,1.5
"2022-02-19-09",3.5,0,0.5,7.5
"2022-02-19-10",72.75325,2,5.5,122.5135
"2022-02-19-11",15.91675,6.58325,26.00025,116.49325
"2022-02-19-12",7.5,2.5,21.91675,32.5
"2022-02-19-13",18.167,10.33325,42.91675,70.5
"2022-02-19-14",15.91675,10.25,55.0835,70
"2022-02-19-15",8.91675,7,119.61325,124.50675
"2022-02-19-16",6.5,6.5,219.013,206.53975
"2022-02-19-17",1.5,0.5,12.75,7
"2022-02-19-18",0,0,0,0
"2022-02-19-19",0,0,0,0
"2022-02-19-20",0,0,0,0
"2022-02-19-21",0,0,0,0
"2022-02-19-22",0,0,0,0
"2022-02-19-23",0,0,0,0
"2022-02-20-00",0,0,0,0
"2022-02-20-01",0,0,0,0
"2022-02-20-02",0,0,0,0
"2022-02-20-03",0,0,0,0
"2022-02-20-04",0,0,0,0
"2022-02-20-05",0,0,0,0
"2022-02-20-06",0,0,0,0
"2022-02-20-07",0,0,0,0
"2022-02-20-08",0,0,0,0
"2022-02-20-09",0,0,0.5,3
"2022-02-20-10",44.92,2.08325,10.08325,89.5
"2022-02-20-11",15.66675,6.1665,19.75,485.98675
"2022-02-20-12",14.25025,14.41675,28.91675,534.56025
"2022-02-20-13",14.41675,16.58325,65.75,450.0535
"2022-02-20-14",12.5,12.9165,316.22675,450.53325
"2022-02-20-15",6,10.83325,325.44,380.00025
"2022-02-20-16",8,3.5,227.11,224.04675
"2022-02-20-17",0,0,6.16675,7
"2022-02-20-18",0,0,0,0
"2022-02-20-19",0,0,0,0
"2022-02-20-20",0,0,0,0
"2022-02-20-21",0,0,0,0
"2022-02-20-22",0,0,0,0
"2022-02-20-23",0,0,0,0
"2022-02-21-00",0,0,0,0
"2022-02-21-01",0,0,0,0
"2022-02-21-02",0,0,0,0
"2022-02-21-03",0,0,0,0
"2022-02-21-04",0,0,0,0
"2022-02-21-05",0,0,0,0
"2022-02-21-06",0,0,0,0
"2022-02-21-07",0,0,0,0
"2022-02-21-08",0,0,0,0
"2022-02-21-09",0,0,0,0
"2022-02-21-10",85.2565,1.5,10.08325,119.5135
"2022-02-21-11",5.91675,2,6,77
"2022-02-21-12",5.5,3,28.16675,120.51325
"2022-02-21-13",2.5,0,0,3.5
"2022-02-21-14",0,0,2,1.5
"2022-02-21-15",0.5,0,3.08325,5
"2022-02-21-16",0,0,0,0
"2022-02-21-17",0,0,0,0
"2022-02-21-18",0,0,0,0
"2022-02-21-19",0,0,0,0
"2022-02-21-20",0,0,0,0
"2022-02-21-21",0,0,0,0
"2022-02-21-22",0,0,0,0
"2022-02-21-23",0,0,0,0
"2022-02-22-00",0,0,0,0
"2022-02-22-01",0,0,0,0
"2022-02-22-02",0,0,0,0
"2022-02-22-03",0,0,0,0
"2022-02-22-04",0,0,0,0
"2022-02-22-05",0,0,0,0
"2022-02-22-06",0,0,0,0
"2022-02-22-07",0,0,0,0
"2022-02-22-08",0.5,0,0,0
"2022-02-22-09",1.5,0,0,5
"2022-02-22-10",58.42325,1.5,5.58325,124.50675
"2022-02-22-11",5.5,3.58325,42.3335,408.02025
"2022-02-22-12",4.5,7.75,29.58325,352.54
"2022-02-22-13",1.5,6.8335,34.08325,311.02
"2022-02-22-14",4,13.5,376.46675,526.027
"2022-02-22-15",2.5,8.25,388.77325,428.0535
"2022-02-22-16",0.5,7.08325,300.03,276.54025
"2022-02-22-17",3.5,0,20.91675,15
"2022-02-22-18",0,0,0,0
"2022-02-22-19",0,0,0,0
"2022-02-22-20",0,0,0,0
"2022-02-22-21",0,0,0,0
"2022-02-22-22",0,0,0,0
"2022-02-22-23",0,0,0,0
"2022-02-23-00",0,0,0,0
"2022-02-23-01",0,0,0,0
"2022-02-23-02",0,0,0,0
"2022-02-23-03",0,0,0,0
"2022-02-23-04",0,0,0,0
"2022-02-23-05",0,0,0,0
"2022-02-23-06",0,0,0,0
"2022-02-23-07",0,0,0,0
"2022-02-23-08",0,0,0,0
"2022-02-23-09",0,0,0.5,0
"2022-02-23-10",228.90975,1,6,357.5465
"2022-02-23-11",10.5,7.16675,10.5,535.01325
"2022-02-23-12",6.5,10.83325,11,595.06675
"2022-02-23-13",9.5,12.24975,26.5,594.56
"2022-02-23-14",10,12.3335,376.64,541.01325
"2022-02-23-15",6.5,14.5835,414.6135,462.02675
"2022-02-23-16",5.5,5,301.93,292.01325
"2022-02-23-17",3.5,2,34.25,28.5
"2022-02-23-18",0,0,0,0
"2022-02-23-19",0,0,0,0
"2022-02-23-20",0,0,0,0
"2022-02-23-21",0,0,0,0
"2022-02-23-22",0,0,0,0
"2022-02-23-23",0,0,0,0
"2022-02-24-00",0,0,0,0
"2022-02-24-01",0,0,0,0
"2022-02-24-02",0,0,0,0
"2022-02-24-03",0,0,0,0
"2022-02-24-04",0,0,0,0
"2022-02-24-05",0,0,0,0
"2022-02-24-06",0,0,0,0
"2022-02-24-07",0,0,0,0
"2022-02-24-08",0.5,0,0,1
"2022-02-24-09",9.41675,1,6.58325,20
"2022-02-24-10",81.25675,5.08325,22.83325,148.00675
"2022-02-24-11",40.6665,19.0835,50.41675,275.0535
"2022-02-24-12",33.24975,15.0835,54.08325,374.0265
"2022-02-24-13",17.75025,17.1665,68.24975,448.06675
"2022-02-24-14",14.91675,18.66675,277.61325,388.02675
"2022-02-24-15",7.5,10.83325,284.78675,298.08
"2022-02-24-16",4.5,3,143.3565,123.5265
"2022-02-24-17",1,0,7.1665,4.5
"2022-02-24-18",0,0,0,0
"2022-02-24-19",0,0,0,0
"2022-02-24-20",0,0,0,0
"2022-02-24-21",0,0,0,0
"2022-02-24-22",0,0,0,0
"2022-02-24-23",0,0,0,0
"2022-02-25-00",0,0,0,0
"2022-02-25-01",0,0,0,0
"2022-02-25-02",0,0,0,0
"2022-02-25-03",0,0,0,0
"2022-02-25-04",0,0,0,0
"2022-02-25-05",0,0,0,0
"2022-02-25-06",0,0,0,0
"2022-02-25-07",0,0,0,0
"2022-02-25-08",5.5,0,0,0
"2022-02-25-09",21.6665,1,5.5,26.5
"2022-02-25-10",48.9965,3,13.08325,163.0065
"2022-02-25-11",15.25,17.58325,45.91675,513.57325
"2022-02-25-12",4.5,20.8335,41.3335,611.03975
"2022-02-25-13",5.5,18.08325,45.5,553.04
"2022-02-25-14",4.5,13.58325,293.38325,404.06
"2022-02-25-15",3,11.33325,405.68,428.52025
"2022-02-25-16",6,5.66675,320.03325,286.01325
"2022-02-25-17",2,0,24.91675,18
"2022-02-25-18",0,0,0,0
"2022-02-25-19",0,0,0,0
"2022-02-25-20",0,0,0,0
"2022-02-25-21",0,0,0,0
"2022-02-25-22",0,0,0,0
"2022-02-25-23",0,0,0,0
"2022-02-26-00",0,0,0,0
"2022-02-26-01",0,0,0,0
"2022-02-26-02",0,0,0,0
"2022-02-26-03",0,0,0,0
"2022-02-26-04",0,0,0,0
"2022-02-26-05",0,0,0,0
"2022-02-26-06",0,0,0,0
"2022-02-26-07",0,0,0,0
"2022-02-26-08",0,0,0,0
"2022-02-26-09",0,0.5,0,0
"2022-02-26-10",250.48325,7.08325,2,407.06675
"2022-02-26-11",11.8335,6.6665,11.5,555.49325
"2022-02-26-12",10.5,12.8335,12.5,618.02675
"2022-02-26-13",5.5,13.33325,26.24975,608.02675
"2022-02-26-14",6,16.5835,384.57325,550.05325
"2022-02-26-15",3,14.0835,428.4,463.06675
"2022-02-26-16",2.5,4.5,334.28675,285.99975
"2022-02-26-17",2.5,0.5,30.5,13.5
"2022-02-26-18",0,0,0,0
"2022-02-26-19",0,0,0,0
"2022-02-26-20",0,0,0,0
"2022-02-26-21",0,0,0,0
"2022-02-26-22",0,0,0,0
"2022-02-26-23",0,0,0,0
"2022-02-27-00",0,0,0,0
"2022-02-27-01",0,0,0,0
"2022-02-27-02",0,0,0,0
"2022-02-27-03",0,0,0,0
"2022-02-27-04",0,0,0,0
"2022-02-27-05",0,0,0,0
"2022-02-27-06",0,0,0,0
"2022-02-27-07",0,0,0,0
"2022-02-27-08",0,0,0,0
"2022-02-27-09",0,0.5,0,10
"2022-02-27-10",225.42325,4.6665,3,388.00025
"2022-02-27-11",11.5,10.25,6.5,542.027
"2022-02-27-12",7.5,13.49975,20.24975,601.04
"2022-02-27-13",4.5,16.5835,33.58325,593.01325
"2022-02-27-14",4.5,18.16675,368.54,535.5465
"2022-02-27-15",3,14.66675,413.1465,439.52
"2022-02-27-16",2.5,5.5,325.14675,276.02
"2022-02-27-17",1.5,1,33.16675,14
"2022-02-27-18",0,0,0,0
"2022-02-27-19",0,0,0,0
"2022-02-27-20",0,0,0,0
"2022-02-27-21",0,0,0,0
"2022-02-27-22",0,0,0,0
"2022-02-27-23",0,0,0,0
"2022-02-28-00",0,0,0,0
"2022-02-28-01",0,0,0,0
"2022-02-28-02",0,0,0,0
"2022-02-28-03",0,0,0,0
"2022-02-28-04",0,0,0,0
"2022-02-28-05",0,0,0,0
"2022-02-28-06",0,0,0,0
"2022-02-28-07",0,0,0,0
"2022-02-28-08",0,0,0,0
"2022-02-28-09",0,0,0,19
"2022-02-28-10",233.1935,5,4,398.05325
"2022-02-28-11",11.41675,9.74975,6.08325,551.59975
"2022-02-28-12",6.91675,14.4165,16.8335,611.0665
"2022-02-28-13",7.5,16.08325,27.4165,599.49325
"2022-02-28-14",2.5,15.0835,373.5,546.9865
"2022-02-28-15",4.5,11.83325,419.30675,453.06675
"2022-02-28-16",4.5,3,330.70675,277.527
"2022-02-28-17",3.5,1,36.1665,20.5
"2022-02-28-18",0,0,0,0
"2022-02-28-19",0,0,0,0
"2022-02-28-20",0,0,0,0
"2022-02-28-21",0,0,0,0
"2022-02-28-22",0,0,0,0
"2022-02-28-23",0,0,0,0
"2022-03-01-00",0,0,0,0
"2022-03-01-01",0,0,0,0
"2022-03-01-02",0,0,0,0
"2022-03-01-03",0,0,0,0
"2022-03-01-04",0,0,0,0
"2022-03-01-05",0,0,0,0
"2022-03-01-06",0,0,0,0
"2022-03-01-07",0,0,0,0
"2022-03-01-08",0,0,0,0
"2022-03-01-09",0,1.5,1.5,23.50675
"2022-03-01-10",230.87675,5,9.66675,375.5465
"2022-03-01-11",20.75025,8.25,12.08325,470
"2022-03-01-12",17.83325,18.16675,27.5,593.46675
"2022-03-01-13",10.91675,18.75,36.25,590.05325
"2022-03-01-14",13.91675,21.41675,361.2065,523.04
"2022-03-01-15",5.5,10.1665,411.41325,431.52
"2022-03-01-16",4.5,10.1665,335.58675,279.54
"2022-03-01-17",5,2.5,59.25325,30
"2022-03-01-18",0,0,0,0
"2022-03-01-19",0,0,0,0
"2022-03-01-20",0,0,0,0
"2022-03-01-21",0,0,0,0
"2022-03-01-22",0,0,0,0
"2022-03-01-23",0,0,0,0
"2022-03-02-00",0,0,0,0
"2022-03-02-01",0,0,0,0
"2022-03-02-02",0,0,0,0
"2022-03-02-03",0,0,0,0
"2022-03-02-04",0,0,0,0
"2022-03-02-05",0,0,0,0
"2022-03-02-06",0,0,0,0
"2022-03-02-07",0,0,0,0
"2022-03-02-08",0,0,0,0
"2022-03-02-09",5,0,3.5,38.51325
"2022-03-02-10",211.27325,5.5,5.5,340.04
"2022-03-02-11",23.16675,12.25,21.91675,464.56
"2022-03-02-12",20.16675,19.75025,46.91675,554.58675
"2022-03-02-13",23.25025,28.41675,91.33325,449.5
"2022-03-02-14",25,23.3335,238.92,320.56025
"2022-03-02-15",15.91675,13.9165,125.92675,126.5
"2022-03-02-16",2.5,3.5,38.75,20.5
"2022-03-02-17",0.5,0,2.5,0
"2022-03-02-18",0,0,0,0
"2022-03-02-19",0,0,0,0
"2022-03-02-20",0,0,0,0
"2022-03-02-21",0,0,0,0
"2022-03-02-22",0,0,0,0
"2022-03-02-23",0,0,0,0
"2022-03-03-00",0,0,0,0
"2022-03-03-01",0,0,0,0
"2022-03-03-02",0,0,0,0
"2022-03-03-03",0,0,0,0
"2022-03-03-04",0,0,0,0
"2022-03-03-05",0,0,0,0
"2022-03-03-06",0,0,0,0
"2022-03-03-07",0,0,0,0
"2022-03-03-08",7,0,0,0
"2022-03-03-09",25,1.5,7,31
"2022-03-03-10",173.00325,4,5.5,280.55325
"2022-03-03-11",16.41675,10.333,15.16675,498.54675
"2022-03-03-12",15.91675,15.58325,22.25,575.54675
"2022-03-03-13",16,22.8335,42,573.52
"2022-03-03-14",9.5,17.66675,343.34325,507.52025
"2022-03-03-15",8,17.16675,395.4665,404.53325
"2022-03-03-16",4.5,9.6665,311.6665,251.02
"2022-03-03-17",5.41675,2.5,72.99975,23
"2022-03-03-18",0,0,0,0
"2022-03-03-19",0,0,0,0
"2022-03-03-20",0,0,0,0
"2022-03-03-21",0,0,0,0
"2022-03-03-22",0,0,0,0
"2022-03-03-23",0,0,0,0
"2022-03-04-00",0,0,0,0
"2022-03-04-01",0,0,0,0
"2022-03-04-02",0,0,0,0
"2022-03-04-03",0,0,0,0
"2022-03-04-04",0,0,0,0
"2022-03-04-05",0,0,0,0
"2022-03-04-06",0,0,0,0
"2022-03-04-07",0,0,0,0
"2022-03-04-08",0,0,0,0
"2022-03-04-09",2.5,1,0,53.00675
"2022-03-04-10",262.0235,8.75,5.5,387.54675
"2022-03-04-11",26.4165,13.5,13.75,508.50675
"2022-03-04-12",11.8335,16.75,34.75025,581.9735
"2022-03-04-13",15,15.41675,51.5,567.57325
"2022-03-04-14",9.5,23.41675,359.75025,512
"2022-03-04-15",9,15.08325,407.01325,419.54675
"2022-03-04-16",2,8.75,343.4,274.0265
"2022-03-04-17",7,1,88.7565,19.5
"2022-03-04-18",0,0,0,0
"2022-03-04-19",0,0,0,0
"2022-03-04-20",0,0,0,0
"2022-03-04-21",0,0,0,0
"2022-03-04-22",0,0,0,0
"2022-03-04-23",0,0,0,0
"2022-03-05-00",0,0,0,0
"2022-03-05-01",0,0,0,0
"2022-03-05-02",0,0,0,0
"2022-03-05-03",0,0,0,0
"2022-03-05-04",0,0,0,0
"2022-03-05-05",0,0,0,0
"2022-03-05-06",0,0,0,0
"2022-03-05-07",0,0,0,0
"2022-03-05-08",0,0,0,0
"2022-03-05-09",12.25325,0,1,75
"2022-03-05-10",282.37675,4.5,4.5,419.5735
"2022-03-05-11",16.91675,11.9165,10.1665,554.0535
"2022-03-05-12",13.75025,16.5835,26.33325,610
"2022-03-05-13",8.5,18.75,39.6665,588.5335
"2022-03-05-14",8.5,16.0835,365.88325,518.53325
"2022-03-05-15",6.5,17.0835,406.61325,430.50675
"2022-03-05-16",4,8.25,322.4,271.53325
"2022-03-05-17",5.5,1,91.76,15.5
"2022-03-05-18",0,0,0,0
"2022-03-05-19",0,0,0,0
"2022-03-05-20",0,0,0,0
"2022-03-05-21",0,0,0,0
"2022-03-05-22",0,0,0,0
"2022-03-05-23",0,0,0,0
"2022-03-06-00",0,0,0,0
"2022-03-06-01",0,0,0,0
"2022-03-06-02",0,0,0,0
"2022-03-06-03",0,0,0,0
"2022-03-06-04",0,0,0,0
"2022-03-06-05",0,0,0,0
"2022-03-06-06",0,0,0,0
"2022-03-06-07",0,0,0,0
"2022-03-06-08",0,0,0,0
"2022-03-06-09",58.91325,2,0,86.0135
"2022-03-06-10",268.09025,5.5,3,396.56
"2022-03-06-11",17.8335,8.16675,13.58325,527.04
"2022-03-06-12",17.66675,13.41675,28,590.53325
"2022-03-06-13",8.83325,17.66675,42.1665,585.5465
"2022-03-06-14",7.91675,17.66675,360.1765,515.52
"2022-03-06-15",5,16.66675,407.14675,412.0265
"2022-03-06-16",8.5,6.6665,318.25325,247.52675
"2022-03-06-17",3,0.5,80.67025,10
"2022-03-06-18",0,0,0,0
"2022-03-06-19",0,0,0,0
"2022-03-06-20",0,0,0,0
"2022-03-06-21",0,0,0,0
"2022-03-06-22",0,0,0,0
"2022-03-06-23",0,0,0,0
"2022-03-07-00",0,0,0,0
"2022-03-07-01",0,0,0,0
"2022-03-07-02",0,0,0,0
"2022-03-07-03",0,0,0,0
"2022-03-07-04",0,0,0,0
"2022-03-07-05",0,0,0,0
"2022-03-07-06",0,0,0,0
"2022-03-07-07",0,0,0,0
"2022-03-07-08",2,0,0,0
"2022-03-07-09",85.85,1,0.5,79.5
"2022-03-07-10",245.3435,6,3.5,378.5335
"2022-03-07-11",16.16675,5.08325,18.25,510.0265
"2022-03-07-12",20.66675,12.5,32.3335,569.06675
"2022-03-07-13",10.33325,17.66675,48.75,558.05325
"2022-03-07-14",2.5,17.1665,350.96325,508.05325
"2022-03-07-15",5,13.33325,407.2535,405.52
"2022-03-07-16",3,7.08325,345.53325,254.53975
"2022-03-07-17",5,3,104.17975,21
"2022-03-07-18",0,0,0,0
"2022-03-07-19",0,0,0,0
"2022-03-07-20",0,0,0,0
"2022-03-07-21",0,0,0,0
"2022-03-07-22",0,0,0,0
"2022-03-07-23",0,0,0,0
"2022-03-08-00",0,0,0,0
"2022-03-08-01",0,0,0,0
"2022-03-08-02",0,0,0,0
"2022-03-08-03",0,0,0,0
"2022-03-08-04",0,0,0,0
"2022-03-08-05",0,0,0,0
"2022-03-08-06",0,0,0,0
"2022-03-08-07",0,0,0,0
"2022-03-08-08",1.5,0,0,0
"2022-03-08-09",141.17025,1.5,1.5,91.0135
"2022-03-08-10",234.9365,3.58325,3.5,394
"2022-03-08-11",9.41675,9.33325,7.58325,526.0535
"2022-03-08-12",11.41675,15.0835,30.5,590.02675
"2022-03-08-13",15.41675,17.66675,45.41675,582.05325
"2022-03-08-14",12.5,14.91675,368.27,525.52025
"2022-03-08-15",6,11.83325,422.31975,424.05325
"2022-03-08-16",5.5,6.6665,353.56,261.04
"2022-03-08-17",4.5,1.5,66.83325,11.5
"2022-03-08-18",0,0,0,0
"2022-03-08-19",0,0,0,0
"2022-03-08-20",0,0,0,0
"2022-03-08-21",0,0,0,0
"2022-03-08-22",0,0,0,0
"2022-03-08-23",0,0,0,0
"2022-03-09-00",0,0,0,0
"2022-03-09-01",0,0,0,0
"2022-03-09-02",0,0,0,0
"2022-03-09-03",0,0,0,0
"2022-03-09-04",0,0,0,0
"2022-03-09-05",0,0,0,0
"2022-03-09-06",0,0,0,0
"2022-03-09-07",0,0,0,0
"2022-03-09-08",4,0,0,0.5
"2022-03-09-09",174.51325,0,0.5,89.02
"2022-03-09-10",207.93975,5,6,389.04025
"2022-03-09-11",25.0835,12.99975,13.58325,530.02675
"2022-03-09-12",17.8335,14.41675,30.25,588.0535
"2022-03-09-13",16.91675,18.58325,46,587.54675
"2022-03-09-14",12.41675,18.66675,365.25675,525.04
"2022-03-09-15",7.5,18.75,424.50675,424.0265
"2022-03-09-16",3,10.9165,355.57325,275.53325
"2022-03-09-17",10.91675,3,81.59,19
"2022-03-09-18",0,0,2,0
"2022-03-09-19",0,0,0,0
"2022-03-09-20",0,0,0,0
"2022-03-09-21",0,0,0,0
"2022-03-09-22",0,0,0,0
"2022-03-09-23",0,0,0,0
"2022-03-10-00",0,0,0,0
"2022-03-10-01",0,0,0,0
"2022-03-10-02",0,0,0,0
"2022-03-10-03",0,0,0,0
"2022-03-10-04",0,0,0,0
"2022-03-10-05",0,0,0,0
"2022-03-10-06",0,0,0,0
"2022-03-10-07",0,0,0,0
"2022-03-10-08",2,0,0,0
